Place ID;Place Name;Review ID;Author;Rating;Text;Review Length;Word Count;Time;Date;Response
ChIJUyCnjN4SzpQR1atvNFDK9_o;Pet Shop Portal Do Pet;Alice Carvalho_1628284727;Alice Carvalho;5;Melhor lugar para dar banho nos pets, não troco, levo minhas filhas faz anos e sempre muito atenciosas e carinhosas.;116;20;1628284727;2021-08-06 18:18:47;pt
ChIJUyCnjN4SzpQR1atvNFDK9_o;Pet Shop Portal Do Pet;maria santos_1585409812;maria santos;5;Superou minhas expectativas, cuidou muito bem da minha princesa....voltarei e recomendo.;88;11;1585409812;2020-03-28 12:36:52;pt
ChIJUyCnjN4SzpQR1atvNFDK9_o;Pet Shop Portal Do Pet;Eduardo Nunes_1710063073;Eduardo Nunes;1;Não é pet shop;14;4;1710063073;2024-03-10 06:31:13;pt
ChIJUyCnjN4SzpQR1atvNFDK9_o;Pet Shop Portal Do Pet;Janaina Teodoro_1610368140;Janaina Teodoro;5;Nota 10, ótimas profissionais!;30;4;1610368140;2021-01-11 09:29:00;pt
ChIJJ9GiL98SzpQR8ff1yswxKxI;Pet Shop e Casa de Rações São Francisco de Assis;Claudete Castro_1617843164;Claudete Castro;5;Top;3;1;1617843164;2021-04-07 21:52:44;en
ChIJJ9GiL98SzpQR8ff1yswxKxI;Pet Shop e Casa de Rações São Francisco de Assis;Angelina Choli_1688082355;Angelina Choli;5;Maravilhosa  🥰 !! Sempre cuidando  dos meus filhos de 4 patas com muito carinho ❤;81;15;1688082355;2023-06-29 20:45:55;pt
ChIJJ9GiL98SzpQR8ff1yswxKxI;Pet Shop e Casa de Rações São Francisco de Assis;Fábio_1708083199;Fábio;5;Sem palavras no 10 profissional atencioso com os animais gosta do que faz recomendo venho de longe pra trazer meu cachorrinho;125;21;1708083199;2024-02-16 08:33:19;pt
ChIJJ9GiL98SzpQR8ff1yswxKxI;Pet Shop e Casa de Rações São Francisco de Assis;luiz gusmao_1696878632;luiz gusmao;5;Minha experiência com minha família foi muito boa!bons quartos e bom atendimento, e localização fácil pretendo voltar novamente lá;130;19;1696878632;2023-10-09 16:10:32;pt
ChIJJ9GiL98SzpQR8ff1yswxKxI;Pet Shop e Casa de Rações São Francisco de Assis;Tatiana Gilcele Moraes Sousa_1688147486;Tatiana Gilcele Moraes Sousa;5;Super recomendo, trabalho muito bem feito de banho e tosa, a minha cachorrinha volta sempre linda e cheirosa 💞🐶;111;19;1688147486;2023-06-30 14:51:26;pt
ChIJAUCtut8SzpQRZgSLfUvd5yk;Veterinária Trevo;Dressa VidaLeve_1677489952;Dressa VidaLeve;5;Pets ama;8;2;1677489952;2023-02-27 06:25:52;en
ChIJAUCtut8SzpQRZgSLfUvd5yk;Veterinária Trevo;Jackson aires Da Mata_1574753451;Jackson aires Da Mata;5;Top;3;1;1574753451;2019-11-26 04:30:51;en
ChIJAUCtut8SzpQRZgSLfUvd5yk;Veterinária Trevo;Joelma Lima_1658891964;Joelma Lima;5;Legal;5;1;1658891964;2022-07-27 00:19:24;en
ChIJAUCtut8SzpQRZgSLfUvd5yk;Veterinária Trevo;Ana Maria da Silva Oliveira_1733755970;Ana Maria da Silva Oliveira;5;Ótimo atendimento, nem precisei ir ao último retorno, meu gato tin já estava ótimo, sarado...;93;15;1733755970;2024-12-09 11:52:50;pt
ChIJAUCtut8SzpQRZgSLfUvd5yk;Veterinária Trevo;Jackeline Freitas_1702641417;Jackeline Freitas;5;Isso aconteceu tem um ano, eu pensei que eu até já tinha vindo aqui avaliar. Minha cachorrinha tava muito mal de saúde, precisou fazer uma cirurgia para tirar uma hérnia, eles foram super queridos no atendimento, trataram minha Luna muito bem, e ainda deixaram eu levar ela por mais uns 3 dias seguidos pra tomar remédio e vitamina pq ela tava com dor e sem comer. Graças a eles hoje a minha cachorrinha tá bem e forte, e olha que ela já tem os seus 14 anos. Salvaram a vida dela com o atendimento rápido.;505;95;1702641417;2023-12-15 08:56:57;pt
ChIJY2ppwDxBzpQRQzZk_aKVK0Y;Avicultura e Pet shop Jardim Ipanema SBC;Pedro pereira_1606834767;Pedro pereira;2;Muito ruim o atendimento 👎pelo menos comigo foi eu fui lá e eles me trataram super mal;86;17;1606834767;2020-12-01 11:59:27;pt
ChIJY2ppwDxBzpQRQzZk_aKVK0Y;Avicultura e Pet shop Jardim Ipanema SBC;VALQUIRIA NOGUEIRA_1699440905;VALQUIRIA NOGUEIRA;5;Bom atendimento, boa variedade de produtos e bons preços;56;9;1699440905;2023-11-08 07:55:05;pt
ChIJY2ppwDxBzpQRQzZk_aKVK0Y;Avicultura e Pet shop Jardim Ipanema SBC;RREINALDO GOMES_1595023067;RREINALDO GOMES;5;Lugar show de bola..sempre fui bem tratado... sr. BRUNO  e  Ramon... são 10👍;76;13;1595023067;2020-07-17 18:57:47;pt
ChIJY2ppwDxBzpQRQzZk_aKVK0Y;Avicultura e Pet shop Jardim Ipanema SBC;Angelica Abrigo_1698351806;Angelica Abrigo;5;Very good place;15;3;1698351806;2023-10-26 17:23:26;pt
ChIJY2ppwDxBzpQRQzZk_aKVK0Y;Avicultura e Pet shop Jardim Ipanema SBC;Letícia Miller_1622903046;Letícia Miller;5;Atendimento excelente, produtos com o preço em conta e um ótimo atendimento com os pet!!!!!;91;15;1622903046;2021-06-05 11:24:06;pt
ChIJ0RYuZe9BzpQRWAq759plOFo;Nani Pets;Marcia Faria_1708618977;Marcia Faria;5;Um lugar incrível pra cuidar do nosso pet. Muito carinhoso o tratamento dado ao nosso bichinho. Maior confiança no trabalho deles. Indico a todos.;146;24;1708618977;2024-02-22 13:22:57;pt
ChIJ0RYuZe9BzpQRWAq759plOFo;Nani Pets;Donizete da Silva_1694379706;Donizete da Silva;5;"Excelente. Ótimo atendimento e cuidados com meu pet.
Indico a todos.";68;11;1694379706;2023-09-10 18:01:46;pt
ChIJ0RYuZe9BzpQRWAq759plOFo;Nani Pets;Pedro Correia da Silva_1694115141;Pedro Correia da Silva;5;Dona super atenciosa, serviço e produtos de altíssima qualidade, preços acessíveis.;83;11;1694115141;2023-09-07 16:32:21;pt
ChIJ0RYuZe9BzpQRWAq759plOFo;Nani Pets;Giovanna Santos_1694391121;Giovanna Santos;5;Ótimo atendimento, espaço limpinho, super recomendo;51;6;1694391121;2023-09-10 21:12:01;pt
ChIJayyttZ9BzpQRKXw0Ap6ykWg;Pet Shop Ipê;rodrigo Borges_1699648656;rodrigo Borges;5;Variedade de rações,   ótimo atendimento;40;5;1699648656;2023-11-10 17:37:36;pt
ChIJa4n34BZBzpQRIONz8emvE54;Gigi Estética Animal;Patricia Martins_1610567835;Patricia Martins;5;Pet muito bom ! Meu cachorro volta bem limpinho e quando faz tosa é perfeito, nunca machucaram ! A atendente é carinhosa e dedicada . Comprei outro cachorrinho e com certeza vai virar cliente do Gigi Pet Shop ! 🤗;212;40;1610567835;2021-01-13 16:57:15;pt
ChIJa4n34BZBzpQRIONz8emvE54;Gigi Estética Animal;Pri Nunes_1612474721;Pri Nunes;5;"Boa tarde estou com dois  gatinhos para adoção, uma fêmea e um macho! Para informações e fotos ,96032-9024 !
Preciso de um lar pra eles urgente 🙌🏻";146;27;1612474721;2021-02-04 18:38:41;pt
ChIJa4n34BZBzpQRIONz8emvE54;Gigi Estética Animal;Vagner Gomes BR_1544103544;Vagner Gomes BR;5;Muito Bom o Local e o Atendimento foi Excelente sem contar que os Preços são Ótimos virei Cliente!;98;18;1544103544;2018-12-06 11:39:04;pt
ChIJa4n34BZBzpQRIONz8emvE54;Gigi Estética Animal;adrianommtttt_1560473067;adrianommtttt;5;Ótimo atendimento, e os animais bem tratados sem falar na qualidade da tosa dos cachorros, parabéns!!!!;103;16;1560473067;2019-06-13 21:44:27;pt
ChIJa4n34BZBzpQRIONz8emvE54;Gigi Estética Animal;Karencristiane Carvalho_1557574721;Karencristiane Carvalho;5;Muito bom minha bebe veio bem limpinha e cheirosa amei ❤️;57;11;1557574721;2019-05-11 08:38:41;pt
ChIJ01v2Bj5BzpQRBC85dX_hhhs;Pet shop caoqmia;Teliane Kely Cavalcante_1699731072;Teliane Kely Cavalcante;5;Atendimento excelente e preços maravilhosos, super indico;57;7;1699731072;2023-11-11 16:31:12;pt
ChIJ01v2Bj5BzpQRBC85dX_hhhs;Pet shop caoqmia;Iasmin Silva_1596142957;Iasmin Silva;5;Atendimento com excelência, ótimos preços, tudo na maior qualidade, super recomendo quando se trata de oferecer o melhor para os nossos pets.;141;22;1596142957;2020-07-30 18:02:37;pt
ChIJ01v2Bj5BzpQRBC85dX_hhhs;Pet shop caoqmia;Maria Betania_1727489930;Maria Betania;5;Excellent work;14;2;1727489930;2024-09-27 23:18:50;pt
ChIJ01v2Bj5BzpQRBC85dX_hhhs;Pet shop caoqmia;sandra fabricio_1681663546;sandra fabricio;5;É bom lugar para comprar tudo  para seu animalzinho. Eu recomendo!;66;11;1681663546;2023-04-16 13:45:46;pt
ChIJ01v2Bj5BzpQRBC85dX_hhhs;Pet shop caoqmia;Tamiris Lima_1569160829;Tamiris Lima;5;Sempre fui muito bem atendida a qualidade e os preços dos produtos são muito bom.;81;15;1569160829;2019-09-22 11:00:29;pt
ChIJE5kugdFBzpQRvmc-XLlr9jc;QueriDu Pet - Banho e Tosa;João Carlos Voltarelli_1623097784;João Carlos Voltarelli;5;A Duda é uma excelente profissional, muito carinhosa, cuidadosa e atenciosa com minha Cocker Jorja Maria. Parabéns pelo profissionalismo e amor aos Pets.;153;23;1623097784;2021-06-07 17:29:44;pt
ChIJE5kugdFBzpQRvmc-XLlr9jc;QueriDu Pet - Banho e Tosa;Rita de Cassia Guarnieri Voltarelli_1623098658;Rita de Cassia Guarnieri Voltarelli;5;Muito além de banho e tosa, o cuidado e a atenção com a segurança, bem estar e saúde de seu pet faz parte do profissionalismo da Duda, proprietária do “QueriDu Pet”. Há 6 anos a Duda cuida da nossa doce Jorja Maria, cocker spaniel de 14 anos e continuará  cuidando por muito mais anos!;285;54;1623098658;2021-06-07 17:44:18;pt
ChIJE5kugdFBzpQRvmc-XLlr9jc;QueriDu Pet - Banho e Tosa;Jamille Santana_1621391720;Jamille Santana;5;Perfeita! ela cuida muito bem dos bichinhos e depois do banho eles voltam tão felizes, agora sou cliente fiel meu babydog só toma banho com a Duda agora ♥️♥️♥️♥️♥️;163;29;1621391720;2021-05-18 23:35:20;pt
ChIJE5kugdFBzpQRvmc-XLlr9jc;QueriDu Pet - Banho e Tosa;Rebeca Sayurii_1617472017;Rebeca Sayurii;5;Foi o banho mais cheiroso e atencioso que a minha cachorra já teve, saiu super feliz com o tratamento, sem falar que é o melhor preço da região, adoreeeei. Virei cliente fiel 😍😍♥️;179;33;1617472017;2021-04-03 14:46:57;pt
ChIJE5kugdFBzpQRvmc-XLlr9jc;QueriDu Pet - Banho e Tosa;Taina Cavalcanti_1652966265;Taina Cavalcanti;5;"Sempre que possível levo meus 2 doguinhos pra tomar banho com ela.
Vem sempre muitos macios e cheirosos hahaha
Duda atende muito bem e com muito carinho sempre";159;28;1652966265;2022-05-19 10:17:45;pt
ChIJFZHjrSRBzpQRBH9Tl4tNqLg;Bicho Mimado Estética Animal;Claudio C. Giovannetti_1647692717;Claudio C. Giovannetti;5;Não tenho como descer a atenção vê o carinho que meu Sheldon recebe da tia Samira. Meu labrador é deficiente visual e fica muito tranquilo mas mãos da Samira;157;29;1647692717;2022-03-19 09:25:17;pt
ChIJFZHjrSRBzpQRBH9Tl4tNqLg;Bicho Mimado Estética Animal;Kelly Cristina_1706986369;Kelly Cristina;5;"Entrego e confio de olhos fechados em deixar a minha cachorrinha na estética Bicho Mimado.

Ela ama esse lugar, pois sabe que é tratada com todo amor.

Tia Samira deixa ela linda e cheirosa 😍";191;35;1706986369;2024-02-03 15:52:49;pt
ChIJFZHjrSRBzpQRBH9Tl4tNqLg;Bicho Mimado Estética Animal;Daiana Fornari_1611693059;Daiana Fornari;5;Ótimo local, atendimento maravilhoso. Proprietária muita atenciosa com os clientes e carinhosa com os pets. Super recomendo realmente faz o trabalho com amor;157;23;1611693059;2021-01-26 17:30:59;pt
ChIJFZHjrSRBzpQRBH9Tl4tNqLg;Bicho Mimado Estética Animal;Rosa Rodrigues_1695340869;Rosa Rodrigues;5;Obrigado pela dedicação e bom trabalho. Nossos filhos de quatro patas merecem esse carinho. Recomendo.;102;15;1695340869;2023-09-21 21:01:09;pt
ChIJFZHjrSRBzpQRBH9Tl4tNqLg;Bicho Mimado Estética Animal;Alex Neto_1611684125;Alex Neto;5;Aqui o seu bicho é bem mimado!!!! Nós amamos ,sem contar que o atendimento é excelente, até parece que deixei meus bebês de 4 patas no spa,eles vem cheirosos, lindos e mto zem🧘🏻‍♀️💕. Super recomendo.;199;35;1611684125;2021-01-26 15:02:05;pt
ChIJF9DR6qdBzpQRJc9Sekp3MQg;Clínica Veterinária Franciscão;jose carlos filho_1723522137;jose carlos filho;5;Top;3;1;1723522137;2024-08-13 01:08:57;en
ChIJF9DR6qdBzpQRJc9Sekp3MQg;Clínica Veterinária Franciscão;Leticia de Lemos_1734540806;Leticia de Lemos;3;Não tenho o que reclamar dar veterinária. Sempre atendeu a Serena super bem, muito delicada e atenciosa. Mas a recepção peca no atendimento tanto presencial como via WhatsApp. Acho a mulher que trabalha lá extremamente grosseira, e hoje optei em mudar de clínica por isso. Ao responder dúvidas, ela não sabe explicar e responde como se fosse nossa obrigação saber. Fora isso, todos os funcionários sempre foram simpáticos.;422;68;1734540806;2024-12-18 13:53:26;pt
ChIJF9DR6qdBzpQRJc9Sekp3MQg;Clínica Veterinária Franciscão;Gabriel Cardoso_1719610525;Gabriel Cardoso;2;Em matéria de lidar com animais, a Laira é uma ótima profissional. No entanto, deve ser por isso que não sabe lidar com seres humanos. Nessa matéria ela é um das pessoas mais desprezíveis que já tive o desprazer de cruzar. Falta ética profissional, educação e humanidade para com manejo de tutores.;298;52;1719610525;2024-06-28 18:35:25;pt
ChIJF9DR6qdBzpQRJc9Sekp3MQg;Clínica Veterinária Franciscão;Giulia Andrade_1713619965;Giulia Andrade;5;Maravilhoso! Minhas cachorras são pacientes da Dra Laira. Temos uma confiança enorme nela, Dra justa! Passamos com ela a mais de 10 anos e não trocamos por nada ❤️ obrigada por tudo sempre ❤️;191;34;1713619965;2024-04-20 10:32:45;pt
ChIJF9DR6qdBzpQRJc9Sekp3MQg;Clínica Veterinária Franciscão;Ana Paula Lima_1719848278;Ana Paula Lima;5;Desde que me tornei mãe de Pet. Meus filhos de patas são atendidos e muito bem atendidos, na clinica. Recomendo a todos.;120;22;1719848278;2024-07-01 12:37:58;pt
ChIJS86oD2ZBzpQRPFtChUs6GEI;Pet Expert;Andreia Soares_1610653011;Andreia Soares;1;Achei que tinha encontrado um lugar bom. A tosadora foi ótima da primeira vez que levei. O problema é com o agendamento. Desde dezembro tentando agendar e nada. Liga não atende,manda WhatsApp não responde. Enfim consegui um agendamento para hj as 16:15h .... confirmadíssimo. Chego com meu dog e ....não é hj. Era amanhã,era sábado enfim. Como  um estabelecimento pode ser tão disperso com sua agenda. Obrigada.;411;67;1610653011;2021-01-14 16:36:51;pt
ChIJS86oD2ZBzpQRPFtChUs6GEI;Pet Expert;erika Priscila_1547160533;erika Priscila;5;Rosângela muito atenciosa e calma com meus cachorrinhos, tem de tudo no local desde consulta veterinária até produtos, remédios, adoção consciente e banho e tosa;161;25;1547160533;2019-01-10 20:48:53;pt
ChIJS86oD2ZBzpQRPFtChUs6GEI;Pet Expert;Alice Santana_1641911327;Alice Santana;5;Super atenciosas, trabalho impecável.;37;4;1641911327;2022-01-11 11:28:47;pt
ChIJS86oD2ZBzpQRPFtChUs6GEI;Pet Expert;Thayná Santos_1639686962;Thayná Santos;5;Comparado com outros pet shop os preços da Pet Expert são ótimos.;65;12;1639686962;2021-12-16 17:36:02;pt
ChIJS86oD2ZBzpQRPFtChUs6GEI;Pet Expert;Helton Porfirio_1630122822;Helton Porfirio;5;bem localizado;14;2;1630122822;2021-08-28 00:53:42;pt
ChIJlWH2UkhBzpQRyQH0HdBSfxc;FAMILY PETLIMP;Thayô Amaral_1721334894;Thayô Amaral;5;Fui hoje pela primeira vez e o atendimento é excepcional! Preço justo e atenção especial ao bem estar dos pets. Adorei, voltarei sempre e vou divulgar entre meus conhecidos.;173;29;1721334894;2024-07-18 17:34:54;pt
ChIJlWH2UkhBzpQRyQH0HdBSfxc;FAMILY PETLIMP;Cassiana Castelo Branco_1658310301;Cassiana Castelo Branco;4;"Os meninos do espaço tem um bom atendimento, mas percebo que o efeito do banho dura poucos dias.
Não sei se é os produtos usados, mas já tive outras experiências em pets e o que eu levava antes de me mudar para SBC tinha um efeito prolongado por uma semana toda.
Mas sobre o atendimento é excelente, o cachorro é bem cuidado e vc percebe q eles gostam do ambiente.
Também me incomoda o fato de vc não ter visão do local do banho, já que não é uma área q temos acesso com vidro, mas se solicitado eles autorizam q vc acompanhe o banho lá dentro.";544;107;1658310301;2022-07-20 06:45:01;pt
ChIJlWH2UkhBzpQRyQH0HdBSfxc;FAMILY PETLIMP;Breeh Erray_1709249802;Breeh Erray;5;"Atendimento impecável, Melzinha amou o brinde que ganhou depois do banho!
Super indico🥰";87;13;1709249802;2024-02-29 20:36:42;pt
ChIJlWH2UkhBzpQRyQH0HdBSfxc;FAMILY PETLIMP;Leda Contreras_1658155014;Leda Contreras;5;"Os meninos são sempre muito atenciosos, é o único lugar confio de deixar meu pet para banho sem que eu acompanhe, meu pet não volta estressado ao contrário adora tomar banho lá. Eles também tem serviço de entrega que facilita muito a muito.
Tenho só elogios a fazer.";266;48;1658155014;2022-07-18 11:36:54;pt
ChIJlWH2UkhBzpQRyQH0HdBSfxc;FAMILY PETLIMP;Rose Barbosa_1658154710;Rose Barbosa;5;Atendimento muito top, produtos excelentes e serviços de pet top super recomendo de olhos fechados pois o melhor preços que cabem no bolso🥰;139;23;1658154710;2022-07-18 11:31:50;pt
ChIJhVMSDAhBzpQRJZpffD5tGCg;Vetplace SBC;Alexandre Zampili silva_1562105418;Alexandre Zampili silva;3;Ok;2;1;1562105418;2019-07-02 19:10:18;en
ChIJhVMSDAhBzpQRJZpffD5tGCg;Vetplace SBC;Alice Carvalho_1676385062;Alice Carvalho;5;Pensa na melhor clínica veterinária, é a VetPlace, meus “filhos” sempre são tão bem recebidos, eles sempre respondem rápido quando estamos com dúvidas pelo WhatsApp, olha uma nota de 0 a 10, eu dou 1.000.000 para essa clínica, e não posso deixar de falar da Doutora Gabriella, gentil, muito atenciosa, sem palavras para descrever a profissional que ela é… as fotos já falam por si só. Muito obrigada por tudo. Muito ronrom da Lunna e do Tiberio;444;77;1676385062;2023-02-14 11:31:02;pt
ChIJhVMSDAhBzpQRJZpffD5tGCg;Vetplace SBC;Carou Lapini_1673354017;Carou Lapini;5;Levo minha pequenas desde bebezinha, adoro o cuidado, tanto na tosa e banho quanto nas consultas e vacinas.;107;18;1673354017;2023-01-10 09:33:37;pt
ChIJhVMSDAhBzpQRJZpffD5tGCg;Vetplace SBC;Marta Avanzi_1693242994;Marta Avanzi;5;Em agradecimento ao atendimento no Vetplace, em especial a Dra. Bruna, que salvou a minha gata, um assunto complicado para outros, resolveu com excelência.;155;24;1693242994;2023-08-28 14:16:34;pt
ChIJhVMSDAhBzpQRJZpffD5tGCg;Vetplace SBC;Adriana Oliveira_1719566184;Adriana Oliveira;5;Veterinárias super competentes, equipe muito atenciosa,  meu gatão foi muito bem tratado. O diagnóstico foi correto, o procedimento foi um sucesso e ele se recuperou muito bem.;176;27;1719566184;2024-06-28 06:16:24;pt
ChIJdZMjULNBzpQRU8OSXyPxpXA;Home Pet;Aglad Gc_1739276154;Aglad Gc;5;Utilizo os serviços a cada 15 dias, são sempre educados e solicitos, bem carinhosos e o banho é excelente. Brisa, Maresia e Aurora amam o titio e titias do banho !;163;31;1739276154;2025-02-11 09:15:54;pt
ChIJrWWx_JZBzpQR91HWIqj05tc;Nova Dog Fish Pet Shop;Diogenes Bastos_1735942060;Diogenes Bastos;5;Leandro pessoa muito bacana, atendimento show de bola.;54;8;1735942060;2025-01-03 19:07:40;pt
ChIJrWWx_JZBzpQR91HWIqj05tc;Nova Dog Fish Pet Shop;Rafael Fernandesz_1730682868;Rafael Fernandesz;5;Preços bons e ótimo atendimento! Recomendo;42;6;1730682868;2024-11-03 22:14:28;pt
ChIJrWWx_JZBzpQR91HWIqj05tc;Nova Dog Fish Pet Shop;VIVIANE SACILOTTO_1721905891;VIVIANE SACILOTTO;5;Atendimento excelente, preços otimos;36;4;1721905891;2024-07-25 08:11:31;pt
ChIJrWWx_JZBzpQR91HWIqj05tc;Nova Dog Fish Pet Shop;Cesar Silva_1718195002;Cesar Silva;5;Excelente local, pessoal muito bem treinado, melhor local para comprar rações e cuidar do seu pet.;98;16;1718195002;2024-06-12 09:23:22;pt
ChIJrWWx_JZBzpQR91HWIqj05tc;Nova Dog Fish Pet Shop;Yohanan27_1643585281;Yohanan27;5;Um excelente atendimento, preços justos, produtos de excelente qualidade, um lugar onde se pode contar com o cuidado devido ao seu companheiro, obrigado por cuidar da Mag.;171;27;1643585281;2022-01-30 20:28:01;pt
ChIJ2-v0RQVBzpQRQFYWFLmEKqc;Pet Shop Bom Cão;Elayne Oliveira_1615681336;Elayne Oliveira;5;Top;3;1;1615681336;2021-03-13 21:22:16;en
ChIJ2-v0RQVBzpQRQFYWFLmEKqc;Pet Shop Bom Cão;Julio Bernabe_1645136894;Julio Bernabe;5;"Excelente atendimento, produtos de qualidade, equipe muita simpática e ótimos preços...
Há anos que sou cliente e só tenho elogios a fazer";138;22;1645136894;2022-02-17 19:28:14;pt
ChIJ2-v0RQVBzpQRQFYWFLmEKqc;Pet Shop Bom Cão;andressa pacheco_1669811362;andressa pacheco;1;Bom venho visitando a um ano e sempre tive boa experiência,porém 30/11/22,no período da manhã ,passei por um constrangimento pois algumas vezes já fiz pagamento de Pix e nesse fatídico dia iria fazer o pagamento do Pix também ,porém o atendente fez uma abordagem da qual desconfiou da minha honestidade,dizendo que eu iria cancelar o pagamento assim que saísse da loja ,perderam um cliente .;391;65;1669811362;2022-11-30 09:29:22;pt
